,Unnamed: 0,Column1,Groserias,Vulgar,Agresivo,Ofensivo,Unnamed: 0.1
2074,1879,,Ojalá el MUNDO ENTERO vea estás aberraciones que hacen estos estúpidos!! Se creen superiores me daría Vergüenza ser de ese club! asco y repudio total a estas acciones https://t.co/zcIQGhKQwE,0,1,1,1879.0
2097,3989,,"@FelipeCalderon Y tu que hiciste por el medio ambiente, che enano asesino, ya viste el documental de tus mmadas sobre los secuestros, y te empinaste ante el delincuente de nicolas Sarkozy,  che blandengue.",1,1,1,3989.0
1890,4769,,De Miami a México está cosa se prendió 🔥,0,0,0,4769.0
3540,4299,,@MarioBeteta Ojalá puedan tomar la mejor decisión que todo se hace por México,0,0,0,4299.0
2181,2035,,@alexvcast @tilintulun por supuesto JAKSJAAJ tenes cara de retrasado como no,0,0,1,2035.0
859,1076,1076.0,@vampipe Pinché cuico de mierda pocos huevos,1,1,1,
2356,4244,,"@Falopio_ii No no mames no sabes lo q dices x q a mi hermana le fue igual o peor y no tiene nalgas  
Digasmamadas",1,0,0,4244.0
1922,355,355.0,"Bueno:
En el caso de este borrachuzo...
Más parece el espejo de su podrido hígado. https://t.co/wJZrjzjA0o",0,0,1,
3072,2022,,"Iba a decir ""Hoy es lunes de Love Live! Superstar!!"" pero caí que no hubo Episodio por el retraso debido al covid https://t.co/WdoZYXTwaH",0,0,0,2022.0
3172,4772,,"@dannzasa Hace un tiempo me sentía horrible, y una de tus publicaciones me llegó en el momento perfecto❤️🥹",0,0,0,4772.0
2906,1499,,@GustavoBolivar Que va prestado  será que el gobierno  indolente que usted apoya no tiene rabo  de paja ... lameculos!!,1,0,1,1499.0
409,2543,,"@ToneInToyland Que congoja más hp, si hay un Dios en alguna parte estoy segura de que nos abandonó",0,0,0,2543.0
440,5710,,"@PonchoGutz Bueno pero no llores, ya te estás pareciendo a Vicente marrano! 🤣🤣",0,0,0,5710.0
260,3069,3069.0,"@ayyyeldrone @EmmaRincon Señor, yo no quiero sonar académico en Twitter a menos que sea en mi propio muro. Yo escribo en esos términos en publicaciones ajenas porque son los que el populacho entiende.",0,0,1,
3320,3532,,"@jgnaredo Pues una ciudadana, y como tal tiene ese derecho, o piensas lo contrario! En ese caso te gusta las distaduras",0,0,0,3532.0
3550,2925,,*BASURA* Reportan ningún control sobre el uso de contenedores provocando gran acumulación de basura atrás de súper mercado ubicado en Calle 18 entre las Calles 25 y 27 de la Col. Mirasierra #Saltillo 16:15 @SaltilloGob @spublicossalt @MedAmbienteSalt Folio: ZE9WYJ https://t.co/oh27lDrNvQ,0,0,0,2925.0
1259,1330,,"@Gabriel_pueb -Mas bien, que huevon, tan orejón 😂",1,0,1,1330.0
3297,2418,,"@DeLaCalleHum No sea cínico...si nos recuerda que dijimos NO y usted, con los santistas y farianos encabezados por el tramposo y traidor @JuanManSantos pasaron por encima de la decisión del pueblo y enmermelaron a los congresistas para que aprobaran los acuerdos de impunidad #SantosFarc.",0,0,1,2418.0
566,1533,1533.0,"Nos vale m. tú opinión gachupín de shit.
Tú no eres más que un delincuente refugiado en México, tú único mérito es haber enamorado una solapadora del abusador sexual SM que según hace política de 4ta y no presisamente por su preparación, par de arribistas corruptos. https://t.co/NoBEUu5lgF",1,1,1,
1504,1709,,"Un día voy a conocer a alguien que me quiera por como brillan mis ojos y la honestidad que irradian.
Y no por la copa de un Brassier.
Por lo bonito de mi y no por un físico.
Q la boca, q la cara, q el pelo, q si soy alta o bajita.
Un día…",0,0,0,1709.0
3616,1928,,"Al defender nuevamente su propuesta de que la @GN_MEXICO_ pase al mando de la @SEDENAmx, el presidente @lopezobrador_ cuestionó qué podía hacer su gobierno con la #PolicíaFederal cómo estaba, toda corrompida con algunas excepciones

#ConferenciaPresidente https://t.co/m5fZ71UiVr",0,0,0,1928.0
3014,4539,,"Algo que nunca imaginamos posible y que hoy se ha hecho realidad. Por su notable actuación el día de hoy, Alexis Saelemaekers sube al header de esta jornada Champions junto a los consagrados.

Guárdenlo, que no sabemos cuándo pueda volver a ocurrir 🤣🔴⚫ https://t.co/ib65FS3Ely",0,0,0,4539.0
542,2419,2419.0,Que si soy del 2002 mocoso miado,0,0,1,
856,1159,1159.0,@elprofesorguate Allí debió estar siempre el retrato de este enano miserable !,0,0,1,
3183,2265,,"@SonikkuRebirth Edgar x Collete
No lo sé, los veo más como buenos amigos, incluso hermanos, todo menos pareja 

Fang x Lola
Nada que decir, Lola se ve mucho mayor que Fang, y los veo más como un dúo dinámico de una señora joven y su achichincle que no es su achichincle pero lo trata así xd",0,0,1,2265.0
162,228,,"@DJMatus @LauOcGM los partidos de oposición no ven por los ciudadanos... no peques de ingenuo.

Los de oposición sólo están encabronados porque no les está tocando a ellos repartirse el botín, y se lo está llevando la mafia de MoReNa.

AMLO es un imbécil mierda, pero tampoco es que haya opciones.",1,1,1,228.0
3391,2245,,@HeidiCabrera17 🙋🙋🙋 es un HDP OGT MITOMANO VIVIDOR RESENTIDO MANTENIDO INUTIL INEPTO MEDIOCRE RENCOROSO RATERO TRAICIONERO NEFASTO RIDÍCULO MAMARRACHO y DESGRACIADO.,1,1,1,2245.0
1236,4973,,"@Utaka13012816 @ChafarderaG Hija, ya ves, lo que es el mundo refresco, jajajsjs",0,0,0,4973.0
3852,2755,,@ravarick @Guatealejandro @iduvina Y el mariposon falto,0,0,1,2755.0
3107,5507,,"@alvaro_delgado @lorenzocordovav @INEMexico @UNAM_MX @IIJUNAM Los expertos e investigadores en leyes d @IIJUNAM dando cátedra d como violar las leyes x favores personales o tráfico d influencias. El ladrón d @lorenzocordovav no debe tener una plaza q x ley ya perdió, sabemos q es un parásito q no sabe vivir más q del $ público pero es la ley",0,0,1,5507.0
2234,5649,,"“Cambié de opinión”
“Me heredaron”

Mediocre https://t.co/dXBgHoaMM8",0,0,0,5649.0
1242,1041,1041.0,"@_Futbolero_ Uta complicado, cualquiera de los dos son medianos pero pueden cumplir muy bien en el esquema de Chavi",0,0,0,
1688,822,822.0,"@DanielJc27 Si te gustó, chismoso 😏",0,0,0,
2158,2485,,Pasa de ser espectador y evadir baches a ser detector del problema y ayudar con la solución. Repórtalo con nosotros. #Saltillo #ReportaloAlCIC https://t.co/yExBl26wgX,0,0,0,2485.0
807,1205,,"Para la persona que me vea en el Dream Tour, si me desmayo. NO ME SAQUEN 

DREAM TOUR IS BACK",0,0,0,1205.0
1926,995,995.0,"La historia de amor de Bad Bunny y Gabriela Berlingeri https://t.co/ydjB9vZZyK a través de @Yahoo Que malos gustos tiene ese ""Piruja"" con su horrendo conejo malo lo vio guapo$$$$$$$ ¡¡¡¡¡¡¡¡¡¡¡",1,0,1,
1287,2214,2214.0,"@alexserver Pero yo no soy ese tipo de Backend. Yo maqueto, medio diseño con Figma, hago front, back y así 💅",0,0,0,
845,2870,2870.0,"@aanorza @kiyoshikiyota Si vienes a #LaCasaDelCampeón🏟🤠🙌🏻, hasta a ti te invitamos un pesebre😎🔥",0,0,0,
3442,1476,,Si el señor @GustavoBolivar llama HP a @Danielbricen y lameculos a @jarizabaletaf cómo podríamos decirle a él? Nos está autorizando para arremeter vulgarmente contra todo aquel que nos contradice?,1,0,1,1476.0
2039,2262,,"Quienes anteponen intereses personales a los intereses del partidos, de la nación van directo  al basurero de la historia; a Monri sólo le queda brincar a  la oposición llevándose a su siniestro y hamburguesado achichincle . . . https://t.co/0Pi7IvwDeI",0,0,1,2262.0
785,5169,5169.0,"@Delia23659843 @889Noticias @Claudiashein Deja lo corrupto y ratero, sino que lamentablemente no les gusta trabajar, ganarse el dinero como nos lo inculcó nuestros padres, con el sudar de la frente, ahora resulta que varios se sienten buchones, narcos, huachicoleo, es lo de hoy, huevones 🥚🥚 https://t.co/21mA52hyRo",1,0,0,
1161,201,201.0,"Nuestra Política de Calidad está alineada a la Norma ISO 21001:2018 y estamos comprometidos en la formación de Profesionales Técnicos Bachiller de alto nivel. Conócela aquí https://t.co/DtyWQwabeN
@israeljeronimol

@MarlonM202

@Conalep_Edomex https://t.co/anL9HetTbj",0,0,0,
2049,4873,,Jamás olviden amarse a ustedes mismas. ¡Sea donde sea y como sea! ❤️💝,0,0,0,4873.0
490,2390,2390.0,"@HAM120539 @Amina_maktub @Unbogo @PaulosorioDr @AdolfoROrtega @Jhtm1982Torres @FerCoronaG @Tupeorp39518112 @ASAS27971976 @anitamartindc @cevalloslaura @alegvilla1 @LU15_CDMX @luisghernan @luireed @BerdejoVictor @favila_ignacio @IzqLatamMarx @lupibm2509 @vontau42 @ligthtowers Es el caso q no ha habido un gobernante y su gabinete q no fuera mañoso, mafioso, hipócrita y mezquino.

Puro bandido difícil de combatir. 

Con Calderón y Fox,es como luchar con la hidra. 

Es una BOA de muchas cabezas.

NO SON NOMÁS LOS SICARIOS DE  A PIE SON LOS EXPRESIDENTES. https://t.co/92kRkUDEQc",0,1,1,
1425,4241,,"No mames, en la época de Villalpando, Cherokee, ahí si se ponían unas briagas y la neta no hay pez.

Me tocó ver a jugadores de Lobos con el uniforme en el antro después de un juego 😂.

Que vaya y se empede si quiere, la exigencia es en la cancha y listo. https://t.co/qo43kyGWth",1,0,0,4241.0
1489,4484,,"Bueno señora a usted que le valga, que se anda metiendo en lo que no le importa🙄",0,0,0,4484.0
1296,3628,,@Alejand11848681 @LiderKenny Es un mongólico hermano dice las estupideces más grande que uno pueda leer y escuchar tanto que le tira a la Rinconada pero hoy está pendiente de los inscritos para salir a estafar a la gente y que con sus datos tremendo mongólico,0,0,1,3628.0
2063,1750,,@conexionmadrid9 Hazard necesita 2 pardios completos y esa marcha que le falta ese pique..yo lo vendo diciendo hazard toma nivel y se confía en él y va hacer nuestro mejor fichaje,0,0,0,1750.0
2789,2461,,"@Pamelituki1 No me digas que estás muriendo,tal vez de amor,si es por eso no es preocupante,eso pasa pronto,",0,0,0,2461.0
1988,3665,,@prensagrafica Vean las pruebas de este tipejo bajero .,0,0,1,3665.0
1899,2589,2589.0,Ombligo de semana. #Miercoles de darlo todo 🙌🏻,0,0,0,
1358,2531,2531.0,Es lógico que solo un nerdo puede ver un canal tan aburrido como history channel ¡Ya con solo escribirlo me dio fatiga! https://t.co/hTs4mHpXnI,0,0,0,
3637,5347,,@alvaro_delgado @RicardoMonrealA @lopezobrador_ La vieja chismosa Álvaro Cagado.,1,0,1,5347.0
1275,3256,3256.0,Es que hay que ser retrasado para decir esa mamada y quedarse tan pancho jaja https://t.co/blCPFVp2KM,1,0,1,
3310,1502,,Tengo ganas de ver un tuit de una mujer bonita con un mensaje donde ya dejo atrás todos sus fantasmas y hoy es mas fuerte que nunca,0,0,0,1502.0
1569,4276,,@JLozanoA @PRI_Nacional Jajaja no mames pinché saco de pus cuantas décadas lleva gobernando AMLO para decirle dictador me extraña que te la des de muy chingon y ses muy pendejo 😂😂😂,1,0,1,4276.0
1297,5150,,"Ahorita todo azteca lamiéndole las bolas a @adrianortegae
pinches hambrientos come cuando hay. https://t.co/jSAOwpKfLF",1,0,1,5150.0
3395,4364,,las taennie shippers en tiktok analizando las recientes fotos d 🐻 en ig jurando q estaba con joto esq de verdad como se puede ser tan subnormal no me lo creo 😭😭,0,0,1,4364.0
3789,2465,,Me da mucha congoja pero luego recuerdo que es la jerarca del Ministerio de Salud y se me pasa.,0,0,0,2465.0
269,2979,2979.0,@EmilianoChapa8 Que pirujo amigo,1,0,1,
2,2071,,"@AlexMonroy4e Debes analizar tu postura. No crees que si son 50 contra tí, mucho de razón deben tener.
Solo ciego, loco o retrasado mental no se da uno cuenta de lo mal que está el país, de lo corruptos que son todos los de 4ta y los trivagos",0,0,1,2071.0
3469,1939,,"Lo de Aida Victoria Merlano, ea lo más deshonesto que ha hecho la @FiscaliaCol, que no mamen, 17 años de cárcel????",1,0,0,1939.0
477,2971,,@Krowscito Jajaja verguenza da poner que estar probando sensibilidad en un torneo malo de mierda,1,0,1,2971.0
2195,5237,,Me debo quitar la perra maña de creer que llegó a la escuela en 30 min.,1,0,0,5237.0
713,1775,,"Prioridad alta, nivel: 👍👍 https://t.co/QbsGhgvYMt",0,0,0,1775.0
1621,3879,,@Cristin08077677 @2001osado09 @lopezobrador_ ZOQUETES CHAIROS INEPTOS. IMBÉCILES. https://t.co/b6jSIagO5L,0,0,1,3879.0
1216,2634,2634.0,"Que paja estudiar sola, vení",0,0,0,
551,237,,"@HLGatell @HLGatell  estás imbécil la pandemia por COVID terminó el 8 de mayo de 2020  según @lopezobrador_    y el 99% ya está vacunado y no necesita ninguna acción por parte del @GobiernoMX  ya que comprar vacunas solo hace ricos a los farmacéuticos 
Los muertos son exageraciones",0,0,1,237.0
2070,591,,@ElMetal19_ feliz cumple ANOS metal SARNOSO hijo de tu CHINGADA madre ojalá la pases lindo PUTO,1,0,1,591.0
3777,2081,,"Me reuní con el Gabinete de Seguridad y revisamos el trabajo de #EscudoCoyoacán, que ha realizado más de mil 300 visitas a vecinos en la semana, durante los recorridos por todos los barrios, colonias y unidades habitacionales de nuestra alcaldía.
#CoyoacánSiempreContigo https://t.co/XnhjX6KL8A",0,0,0,2081.0
140,1165,,@jazminzoofi1 Para cogerte y hacerte mi puta una otra vez,1,1,1,1165.0
149,4793,,"@RedSapiensJ Cómo no, el buen Trunks, en su tiempo me pudo haber hecho muy feliz jajaja 😍",0,0,0,4793.0
3370,3917,,"Nada justifica la violencia a menos que seas hombre, de la maña, estés ebrio o tengas dinero, verdad? Dios en verdad que son imbéciles",0,0,1,3917.0
3685,5019,,"@antonioe39 Flash cards (yo uso AnkiApp y Quizlet), o hago tipo acordeones de media hoja con colores, flechas y mnemotecnias.🫱🏻‍🫲🏼",0,0,0,5019.0
95,5841,,@Sulma12505074 @YoCarlosSosa @AlexiaRivasG1 Baya digamos q es verdad y entonces porque no mete presos ala bola de misóginos  vulgares q adulan al gobierno aa no verdad ai voltean para otro lado no hay q ser tan hipócritas todos en la cama o todos en el suelo eso es la verdadera justicia no como la justicia ramera q tenemos,0,0,1,5841.0
928,3031,,"Ya muchas vacaciones se dio mi cerebro, ya trabaja por favor!!!!",0,0,0,3031.0
1698,1250,,"@DeniseDresserG es uña personaje nefasto. 
Desde que sus privilegios fueron tocados hemos visto su exhibición de su persona: vil, chayotera e inhumana.",0,1,1,1250.0
2727,2848,,"Cuando Jesús habla de la cruz que debemos llevar, no se trata del gusto del tormento o de un moralismo mezquino. Es el impulso del amor, que comienza por sí mismo, pero no se busca a sí mismo, sino que impulsa a la persona al servicio de la verdad, la justicia y el bien.",0,0,0,2848.0
301,28,28.0,"@Fran_Guerrero82 Otro soplagaitas, adlátere, correveidile ,gaznápiro,  lameculos, cínico, mezquino, fanático, sectario e infame sinvergüenza.Ya vemos como denuncias las cabronadas q nos está haciendo el hdlgp dl Toño a todos los q cotizamos, gastarse ntros € en su propio beneficio y arruinarnos a todos. https://t.co/kyB0GEcVUO",1,0,1,
398,3219,,"Durante décadas la policía federal , judicial , ministerial municipal, han sido viles servidores del narco, ahora los narcos no la tienen tan fácil con la guardia nacional. Que militarizar el país ni que nada , se trata de evitar que se corrompa aún más esa policía .",0,0,0,3219.0
1036,3309,3309.0,"@Alfreeeeedom @ChacoteroPeru Solo que te tienes que esperar 4 años rosquete, si no gana castillo en la reelección, festejaras con tu japonesa y  los pitucos, quiero ver ese dia en un caso hipotetico en que ganen el partido de derecha, tu abrazado de uno de ellos jajjajjajjaj no sabes donde estas UBICATE WEY",1,1,1,
2004,2200,,"🟢El mobiliario y color, son dos de los elementos más importantes, ya que pueden influir directamente en el sentimiento de confort y calidez.-
.
.
.
#ModaenlaCiudad #18AñosDeModa #SomosModaSomosMéxico #ModaenlaCiudad18Años #DecoraciónDeInteriores  
https://t.co/oSBIWnRqR9",0,0,0,2200.0
1188,2566,2566.0,lo que la vida me robó fue un tremendo novelón,0,0,0,
1174,1094,,"Jajajajajajajajajajajajajajajaja wey ya había terminado con ese bato desde hace como un mes, el bato choco y me hablo del cel de su abuelita reclamándome que por que no lo fui a ver, mijo no sabía de tu vida k pedo https://t.co/v4880xWlwq",1,0,0,1094.0
2027,824,,@Martin1115m Jajajajaja si les llena la vida estar hablando mal de sus contrincantes  háganlo !! Ya me imagino la vida miserable que deben llevar con su salario mínimo !,0,1,1,824.0
2086,4248,,"@buches_LFC No mames, el de atrás (sin albur) parece tu réplica de cera dutt",1,0,0,4248.0
695,2424,2424.0,"@IvanTellezGC @GlodeJo07 No es una frase, es una palabra, a ti ni con 3 neuronas te bastaría mojigato.",0,0,1,
407,1229,1229.0,@latinus_us Ojo no es @HLGatell es @lopezobrador_ el esta detrás de todo!!!el@otro es un esbirro nadamas,0,0,0,
3166,4218,,@AKAjotavilla @Nuvia_OuO Me da flojera insultarte no pierdo el tiempo con alguien q no vale la pena.,0,0,1,4218.0
285,2331,,Me vieron crecer y ahora me quieren coger 🙄,0,0,0,2331.0
662,496,496.0,"@AnaCleta70 Solo preocupado por comer, beber y dormitar en un camastro 8 días…",0,0,0,
3872,3117,,"@denuuuncia LO PENSÉ CUÁNDO ESCRIBÍA, tipo, un angst todo bien culpandose. Es que no me sale escribir lo HDP que es K! Quackity",1,0,1,3117.0
2857,5605,,@GabyMeza8 es la forma más mediocre y rebuscada de intentar conectar con el público mexicano.,0,0,1,5605.0
1697,3600,3600.0,@romerocaroperu Se dio  cuenta de que estaba quedando como un lego sin practica ni experiencia con leguleyadas que ningun tinterillo usaria..Tiene mucho que aprender .,0,0,0,
2298,5745,,@Reforma @SergioSarmiento @reformaopinion Mientras gobierne el peje...la Constitución y las leyes...son lo de menos...solo hay una ley...y es lo que dice el presidente...no hay una sola.persona de su equipo que se le pare enfrente y le diga en su cara Delincuente,0,0,0,5745.0
