,Column1,Groserias,Vulgar,Agresivo,Ofensivo,Unnamed: 0
409,409.0,"@Alekstxu @marianagc @SandraCuevas_ @Claudiashein Que bien, se me hacía algo difícil de creer aunque hay gente que si lo piensa, pero somos mucho más que no queremos que regresen los corruptos y a la marean irá como a la cacatua de la Keniaya les queda muy poco",0,0,0,
3565,,"@lajessysnei @DeetzLy Pues con suerte, tienes gato para muchos años",0,0,0,3565.0
3914,3914.0,@HectorRossete @HLGatell Si puede.. Es un malnacido el tal @HLGatell,0,1,0,
3730,,"@AlekRomanovv Jamas llame naco por eso, sino por actitudes que toman ridiculo y gracias por aclarar donde no vivo jajaja no me habia dado cuenta",0,0,1,3730.0
452,,"@CANTVINV buenas estoy indignada hace aprox 2 meses que personal de cantv y de inter estuvieron jorungando las tanqutas en la calle Santa Ana de la Trinidad supuestamente para sacar o cambiar un cable viejo y desde ese momento dejaron a muchas personas sin el servicio, hacemos",0,0,0,452.0
5042,,"hoy prendo un poco mas tarde, tipo 6:30 pm 🫰",0,0,0,5042.0
2331,,Me vieron crecer y ahora me quieren coger 🙄,0,0,0,2331.0
1588,,"@robertcn100 @MaluMicher @mau_orozco_ruiz @m_ebrard @lopezobrador_ @RicardoMonrealA Me da miedo, Ebrard dejó al mini mancera y ve cómo nos fue; si le da un puesto en el gabinete al sonrics, seguro la gentuza como Gibran y Sandra Cuevas tendrían algún puesto de importancia.",0,0,1,1588.0
960,960.0,"@lorenamedinamen Totalmente.
Yo estoy super orgulloso de mis hijos porque aprendieron a siempre aplicar en su estornudo, cubrirse con la parte anterior del codo.",0,0,0,
4359,4359.0,@edsontapia10 @Einyel0923 Jjajaja chingado ni una ni otra 🙃,1,0,0,
5007,5007.0,@sofutokuriiimu en qué puñetero momento ay dr4gs hasta en la sopa?,1,0,0,
2200,2200.0,Es uno de esos dias que quieres mandar todo a la chingada y comenzar de 0.,1,0,0,
4422,4422.0,"@LeGretiu No, el chumino es el hit",0,0,0,
665,,Como me caga qué opinen pendejos,1,0,1,665.0
2740,2740.0,"@robertoruiz95 No hay bueno y malo, haces lo que sientes que es mejor para ellos y eso es lo@correcto 💕 animo tienes un papelote en su vida y con ese amor que tienes para ellos créeme siempre verás por si bien! No te cargues tanto peso !!! Te mando un big big hugg",0,0,0,
3053,3053.0,"""Nos Condenan porque les Quitamos el Pollo a los Criminales"". Nayib Bukele. https://t.co/HZvzI9t9dH a través de @YouTube",0,0,0,
1976,1976.0,"@liberalucha Para que se imaginan que compran granadas y gas lacrimógeno?                                  El que nada debe, nada teme.",0,0,0,
5647,,@rojinegrosoy3 Contempla!!!! Cambiate tu calzoncito porque tu equipo ni a madrazos tendra esto que se siente ser el mediocre swgubdon de GDL?? https://t.co/x0iXOC1QSJ,0,1,1,5647.0
5560,,El Síndico @PabloBvstamante investigado por robarse un departamentito con el DIPUZANGANO @gusmirandag ¿agarró HUESO con la INÚTIL de @maralezama? 🤔 https://t.co/tDpVOPT9Ai,0,0,1,5560.0
765,765.0,"Según el estudio ‘En México no falta agua, sobra chatarra’, una de las industrias que tiene mayor impacto ambiental es la refresquera Coca-Cola.

https://t.co/Kp0R72086d",0,0,0,
2504,2504.0,"@RicardoAnayaC ¿Que te sacaran a la mala? No mames, 'inche muco. Saliste huyendo para no enfrentar los cargos en tu contra; por lo tanto, no eres un perseguido político, eres un prófugo de la justicia (y creo que también del ácido fílico)... 🤡🤡🤡🤡🤡🤡🤡🤡🤡",1,0,1,
4069,,Clase importante para jugarse 7 puntos el jueves y se le va el internet a la doctora 🥲😰,0,0,0,4069.0
829,,"@VeroLinaresC @PedroCastilloTe @LiliaParedesN Calla miserable conspiradora, piensa en tus hijos, piensa en el Perú",0,1,1,829.0
1480,1480.0,"acabo de llegar a la casa, me siento super, el servicio está acabando fula con mi salud mental, nos hacen falta trabajar demasiado",0,0,0,
2545,,"🙏Iglesia Compaz
~ Esta celebrando sus 22 años y te invitamos a nuestro #CompazLand el Próximo Domingo 2 de Octubre en Centro de Convenciones de las Asambleas De Dios, Cupinco. 

Esta es nuestra invitación para los mas pequeños 🙌

Para más información no dudes en escribirnos. https://t.co/Lh6D7BhEdH",0,0,0,2545.0
3450,3450.0,"@DavidPramo2 No estés de provocador, señoritingo, conservador, neoliberal!!!

Los mineros  les valen una chingada mi querido PAS.
No tienen #TantitaMadre",1,1,0,
5197,,"@MaffiaDelPoder @lopezobrador_ Y esta cosa quien es? Mal fajado,gordo, se ve desaliñado, ni siquiera el traje lo porta bien caray!aunque la mona se vista de seda …..",0,0,1,5197.0
2237,2237.0,"@jgnaredo @SEP_mx Toda la razon a Curzio, esa pinch3 Maria deberia estar lavando ajeno",1,0,0,
2653,2653.0,"@DONILEYTHALVAR1 @cambar_adrian @lilianari_01 @fra21889955 @Ramon427249521 @JoseRamonR53 @Lorenzoenjoy @Carmenarraez112 @Jhon11Silva @daibeli40611783 @Daniela50559695 @toito50404822 @ALEXISJ82037318 @JoseMG75 @YelainiC @isabelb955 Siguiendo a todos, el pajarraco me suspendió .@escorpionrojo23",0,0,0,
1580,,@AntaresVazAla @juliomenchaca_ Q sin vergüenza todos ustedes q asco de gentuza,0,1,1,1580.0
4090,,"no me había pasado que me dieran unas ganas de llorar horribles mientras estaba en clase, hasta hoy",0,0,0,4090.0
5844,,"@LaydaSansores @juliomenchaca_ Otro crápula igual que tú,ramera. https://t.co/wkkod4EkwV",0,0,1,5844.0
1272,,Pa que putas me escribis hijo de la chingada,1,1,1,1272.0
2993,2993.0,"@Ravalo_Twitr @Gin_pisco @ChrisGa1999 @Aquiles_kuento_ @MasculinismoLi1 ah, por supuesto, yo veo bien que a los niños se les enseñe a no discriminar (y menos por una cuestión sexual), pero es muy diferente a, por ejemplo, andarles metiendo teoría de género, drag queens y talleres de ""inclusión"" sexualizados.",0,0,0,
5705,,"@JLozanoA @lopezobrador_ @Reforma @A_Encinas_R Que mamadas dice este marrano, mejor ve a date una vuelta por Antonio Caso para que veas la madriza que te van a dar los electricistas.",0,1,1,5705.0
2024,2024.0,@moreiramanuelj Una lechuza,0,0,0,
2487,2487.0,@HiroDI El morreo,1,0,0,
4056,4056.0,"@Ran_delgadoT @Alex_TorresQ @DrChavezDiaz Para que hablarte de cosas que escapan a tu comprensión. Si tú ya decretaste que yo estos y tonto porque tú eres inteligente, no sé qué farmacia manejaste, pero una vez un doc. me dijo: ""quieres ver un indio alzado, dale la llave del escusado"".",1,1,0,
2562,2562.0,"El extremo del fanatismo y el fandom en este novelón de @StephenKing  

es la recomendación de nuestro escritor Alex Haro en #Dateunlibro https://t.co/Flz2IPCy1s",0,0,0,
2758,,@stephhhiec Se va la corriente,0,0,0,2758.0
5006,,"Estudiantes mantienen tomada la Normal Rural Carmen Serdán - El Sol de Puebla | Noticias Locales, Policiacas, sobre México, Puebla y el Mundo https://t.co/DFWBUamneB",0,0,0,5006.0
1738,,@tabathasucd1 Montada en mí para acariciar esos pechos 👅 y ver tu cara hermosa,1,0,0,1738.0
3296,3296.0,"@millielefranc40 Bn día Millie q lo pases súper … oye ese Primo tuyo es fino q tire algo para acá 🤦🏽‍♂️🤦🏽‍♂️😂😂😂😂😂😂

“En el informe que reveló ayer Prfaa, Roberto Le Francia 🇫🇷 Fortuño cobró cerca de los $30,000 que provee la ley”",0,0,0,
1344,1344.0,Ingrid Coronado anunció su separación con Fernando del Solar en 2015. https://t.co/SSOkjinFEj,0,0,0,
1689,,"La cara del señor del oxxo es épica después de decir ""No cargue los garrafones, señorita, se va a romper"" cuando me ve cargar los dos juntos sin ningún problema.",0,0,0,1689.0
2968,,@RuidoEnLaRed @_Bitya ESTA BESTIA NARCO TERRORISTA SATÁNICO NO SABE DE DIGNIDAD NI VERGUENZA.,0,0,1,2968.0
2410,,@revistapolemon @lopezobrador_ Estábamos y estoy más que segura rogando equivocarme que saldrá cosas peores cuando se vaya el cínico en turno...,0,0,1,2410.0
2176,,@LaBayuNcadaCyan Claro si él está afiliado a GANA. El naranja es su color original. 🤭,0,0,0,2176.0
3043,,apoco no estás como que bien concha en tu pedo y tu cerebro de la nada es como “mi pana usted necesita chingarse un mango”,1,0,1,3043.0
314,,"Es que en su discusión de capital sexual y privilegios básicamente dicen que sí es posible, que todos podemos ser deseados y estar mamados y así, échale ganas

O sea que chingo a mi madre ahorita, que vuelva en unos 5 años, ya que haya pasado por ese proceso para tener atención",0,0,0,314.0
1338,1338.0,"Gran preocupación en el entorno de la televisiva María Teresa Campos
#famoseo #television #MariaTeresaCampos #DigitalDeLeon 
https://t.co/ug7VnMLTY9",0,0,0,
579,,Era un puto serión https://t.co/jyIZaIeO1a,1,0,0,579.0
1643,,Maldito 😡 https://t.co/bHyqfGriZm,0,0,1,1643.0
3852,,el tonto de tamez m asusto bien feo 😭,0,0,0,3852.0
2947,2947.0,@ferheckler @estebaninv Se podrá defender que también hace falta industria en la ciudad sin necesidad de justificar al pintamonas que ha firmado de un monumento histórico. Leed lo que escribís que no tiene pies ni cabeza.,0,0,1,
3391,3391.0,@juanborrelli Todo un festín el queso frito es delicioso con plátano sancochado no tiene rival,0,0,0,
1490,1490.0,"El 🐕 se quiere quedar con todo, sin duda alguna es un enfermo de poder. Obviamente el fulano no piensa largarse en el 2024.  https://t.co/ArlnL8bEwK",0,0,0,
4050,,"Ala maje, es como que nos vigilan, cada vez que la casa está sin inquilinos entran a robar 😣 que impotencia (lo peor de todo es que ni se llevaron el tv porque lo jodieron, tan inútiles son) https://t.co/mXVesMQz6d",1,0,1,4050.0
5615,,"@RicaCostaMezcal @dinomadridmx Porque no podemos ser exigentes con los altos funcionarios? No queremos un cambio radical? esa respuesta fue mediocre, podía matizarla indicando casos, pero el ""no sé""? ella por lo que veo es tan sólo un corderito huérfano en la selva, va a acudir todo el tiempo para no morir",0,0,1,5615.0
648,,"¡TIENES QUE SABERLO! El actor Eugenio Derbez se someterá a una “complicada” cirugía tras sufrir un accidente de tránsito 
| https://t.co/b6cKY8Obrp",0,0,0,648.0
1203,,No puedo ver a esa persona respondiendo semejantes cosas. No puedo creer que esa sea nuestra ministra de salud. 🤡,0,0,0,1203.0
1182,1182.0,"@MadridXtra @relevo Fake news, nos quieren enchufar al hijo. Que se vaya al Leganés a ver si lo sube a primera",0,0,0,
5450,,"@Ayucateca @bbva Es increíble lo que esta pasando, y nadie nos dice donde está el dinero, o porque no está depositado en su cuenta. @bbva ahora se están volviendo ladrones? No fuera que les debes porque no te dejan ni dormir. #bbvaLadronesConLicencia.",0,0,0,5450.0
3405,,"Personas sordas de La Habana en el centro de una jornada mundial
https://t.co/pW11QEnB7S https://t.co/sQz5YJvGS1",0,0,0,3405.0
342,,"@laadelita3 Esos “Alaches” los comía de niño, los hacía mi madre y mis tías en Morelos y Guerrero!!!",0,0,0,342.0
2800,,@LuisOrozco1_ Ese vejestorio,0,0,1,2800.0
3860,,"@MariettoPonce Así fue la campaña rumbo a la presidencia, nunca dió respuestas de nada, solo buenas voluntades...ahí está el resultado. Aunque no nos equivoquemos, el viejo desgraciado no es tonto, busca venezualizar México, no lo vamos a dejar",0,0,1,3860.0
4923,4923.0,"Cerraron el Cinemex CDA ): 
Tengo muchas anecdotas en ese lugar, desde un dia que lleve mi pelota de futbol cuando tenia 8 años y le di en la jeta a un borracho, hasta una doña que se queria agarrar a madrazos a todos los de seguridad porque no le dejaron entrar con sus cheetos",1,0,0,
2528,2528.0,"Mi nivel de nerdo es tal que a mi chica en vez de llamarla 'amor' le diría 'mi Chikorita'.

😛😛😛",0,0,0,
1991,1991.0,Escuchando Al Rey 👑 Lagarto 🐊,0,0,0,
3659,,@AquinoFjr Este TIPEJO es la clase de persona es la que le gusta hablar mal hasta de su familia...,0,0,1,3659.0
952,,"@samuel_garcias No t cuelgues, 
La responsabilidad del suministro de H2O en el estado es RUTINARIO,No sabias q se tenia un problema hasta q paso y No has hecho nada extraordinario ya q por si solas pasaron las cosas; 
Tu avocate a dar mantenimiento a bienes del estado en general y menos Bla bla",0,0,0,952.0
731,731.0,@SoyFedeGL asqueroso chancleta vividor,0,1,1,
5769,,"@ActualidadRT MALA FUENTE TIENEN, AVERIGUEN BIEN COMO ES LA SITUACION DE ESE DELINCUENTE PRIMERO....",0,0,0,5769.0
235,,estoy lo que le sigue de imbecil,0,0,1,235.0
5456,,"Antes los ladrones llegaban con una pistola a un negocio, ahora es en una computadora, robándole los datos: Ricardo Delfín, Socio Líder de Clientes y Mercado de @KPMGMEXICO 

https://t.co/wVklDDJ7xJ
https://t.co/f6Lbzx9BLG

#CuéntameDeEconomía @DainzuP @abazan9",0,0,0,5456.0
4505,,Cada día soy más señora jejeje,0,0,0,4505.0
2940,,"@ClaudioXGG Se acabaron los tiempos de los oligarcas como tú Claudio . Por mas citas que tengas , ya estás en la basura",0,0,0,2940.0
5658,,@Torres_Roman_ @SidralMundetMx Por eso estás así de marrano por tomar tanto mundet,0,0,1,5658.0
1193,,"Puta que rico jajajajaja
Dar y recibir 🤤😏 https://t.co/ldlfZIEMIN",1,0,0,1193.0
5961,,"@Mzavalagc Cínica e hipócrita, si no vas a legislar, no cobres, descarada.",0,0,1,5961.0
4875,,"@JoseTakata7 @NoSoyBuenaOnda Nada, jamás crucé palabra con él.",0,0,0,4875.0
2085,2085.0,"Que me digas loco, que me des besos y te rías de mi.",0,0,0,
2042,,Ya cualquier retrasado mental cara de chichimeca se siente comediante https://t.co/7dnGrZaJ2f,0,0,1,2042.0
4518,,"@KFC_VZLA @dfrancimary @RosibelCGV La señora Mary con todo respeto, me hizo preguntarme si de verdad hay un KFC en el ccct, creo que hay es un arturo si mal no recuerdo.",0,0,0,4518.0
1831,,"@aldodavila_gt Vos y los de La Hora, coman muchísima mierda Diputarado Sidoso.
Vos te hueviás del pueblo de Guatemala Q. 29,000.00 por andar gritando pura vieja placera; sin aportar nada positivo al país. https://t.co/3iPOdlQLlx",1,1,1,1831.0
669,,"@ALCR_MTY @Telmex @infinitum si lo sé porque asi llevan meses haciéndose pendejos en la casa, se soluciona una semana y vuelve a fallar y así están",1,0,1,669.0
4207,,@Eldiamantenegro Telésforo. Un alumno se llamaba así. Me daba pena ajena llamarle por su nombre,0,0,0,4207.0
3563,3563.0,"Y cuando menos te das cuenta ya te andan preguntando cómo dormiste, te desean lindo día...

No mames!!!!!! Eso se siente re-bo-ni-to !!!",0,0,0,
336,336.0,"@Somos_Guaymas @SEMAR_mx
@ASIPONAGUAYMAS
@COESPRISSON
@cepcsonora
@CEAGuaymas
Urge retirar basura de canal y drenaje pluvial en Punta Arena que pasa por #API y descarga en el mar. Mantener prendida bomba carcamo de rebombeo.
Población en zonas bajas, en riesgo de inundación https://t.co/014f05O8NP",0,0,0,
4895,,"@vicastega Esta muy cool la plaza, lo único que le hace falta son tiendas de ropa, esperemos pronto lleguen a la plaza y quizá desbanca a Galerías Coapa",0,0,0,4895.0
4590,,Mi pesadilla se hizo realidad,0,0,0,4590.0
3679,,@ReporterosMX_ @lorenzocordovav @INEMexico @lorenzocordovav es todo un fraude... ¡ el tipejo es  impresentable !,0,0,1,3679.0
5924,,"@ElHuffPost @sanchezcastejon se cree que #Putin es pendejo y el resto del mundo estúpido. Le ponen sanciones a #Rusia, le mandan armas a #Ucrania y Putin debe seguir dando gas como si nada?  Se pasó de inteligente!",1,0,1,5924.0
283,283.0,@BlondHose Hasta cuándo la mariquera...decía el panita Ali. Se murmura x allí; hasta cuándo la blandengueria y mano suave ante tantos malandros y desadaptados..? Unos deberían estar presos y los otros en centros que controlen sus locuras.,1,0,1,
4129,4129.0,Perdón quise decir TA CABRÓN. https://t.co/iUh9A4H7Ff,1,0,0,
333,333.0,@reddevilnacion @LuisApa88511934 @lugoalphonse24 Aseguró que los glazers sólo lo harán si antes de cerrar el mercado existe suficiente presión de los fans para que gasten dinero en lo primero q se les ocurra como fichaje bomba aunque no sea lo mejor para el equipo ni lo que haya pedido el entrenador no es la 1ra vez q lo hacen,0,0,0,
5100,,@Andreleonl_ @StokeyyG2 @JoshVP19 A la verga JAJANAJAJAJ,1,0,0,5100.0
2363,2363.0,"@OscarAl84092940 @andreMunozD @carlitoshc306 @pautecuenta Jajaja jajajaja jajajaja 🤣
Maldita vida de proletario jajajajajajaja
Idiota 
La panela no es un producto muy diferente al azúcar
El color marrón se debe a qué no es centrifugado y no se separa la melaza del mismo
Tiene el 90%de azúcar
Pendejo
Bazofia petroñera 
V.Q.S.L.C",1,0,1,
1723,1723.0,📷 Viernes!!! #viernesyelcuerpolosabe #instagramisforpictures #fridayvibes #cdmx #guaperas #imbatman #notodoestiktok (en Subitus SA De CV) https://t.co/y5NaWbJR80 https://t.co/cmOhFnjc4N,0,0,0,
3699,,"La Dresser fue hoy al Senado de la República con el mismo abrigo rojo con el que fue a hacer el ridículo a La Mañanera.
El hábito sí hace al monje.
@DeniseDresserG",0,0,1,3699.0
4764,4764.0,"@0409_akmn Yo no diría a mi pareja ""¿Porque me engañaste?"" Cuando yo le he ocultado cosas, le he mentido he sido malsonante con ella, tampoco hay que esperar buenas acciones cuando ni nosotros las hacemos",0,0,0,
1465,,@jarizabaletaf Jajajaja le quedo ardiendo el jopo a este lameculos jajajjajajaa,1,1,1,1465.0
4772,,"@dannzasa Hace un tiempo me sentía horrible, y una de tus publicaciones me llegó en el momento perfecto❤️🥹",0,0,0,4772.0
1155,1155.0,"@BereMartinezD @lopezobrador_ Lo que trae es mala asesoria y una suerte de espaldas para sus proyectos, parece gallina vieja que quiere empollar y solo avienta aire",0,0,1,
3628,,@Alejand11848681 @LiderKenny Es un mongólico hermano dice las estupideces más grande que uno pueda leer y escuchar tanto que le tira a la Rinconada pero hoy está pendiente de los inscritos para salir a estafar a la gente y que con sus datos tremendo mongólico,0,0,1,3628.0
1704,1704.0,@alkala1206 @LlegsCampos @naxismo @DarioHD14 Yo no le voy a las chivas yo soy santista jajaja pero he visto los partidos del guacho y se me hace buen portero y cuándo le dan oportunidad responde,0,0,0,
2542,2542.0,#NowPlaying Grupo Niche  Al pasito como es https://t.co/AU1MyRvSLv,0,0,0,
